num_Oden;IdProducto;IdCliente;Cantidad;Porcentaje_Descuento;Fecha Orden;Fecha Entrega Acordada;Fecha Entrega
OPT025156-52022;536;14789;34;7;27/5/2022;3/6/2022;5/6/2022
OPT025157-22022;477;29188;8;6;13/2/2022;15/2/2022;20/2/2022
OPT025158-102021;225;17119;35;4;6/10/2021;12/10/2021;12/10/2021
OPT025159-112021;537;11828;22;7;29/11/2021;6/12/2021;8/12/2021
OPT025160-62022;217;20373;19;5;19/6/2022;27/6/2022;29/6/2022
OPT025161-62022;606;28072;9;5;9/6/2022;10/6/2022;14/6/2022
OPT025162-32022;530;11619;41;4;21/3/2022;30/3/2022;30/3/2022
OPT025163-62022;538;25918;9;7;16/6/2022;19/6/2022;21/6/2022
OPT025164-102021;491;20814;34;5;24/10/2021;2/11/2021;4/11/2021
OPT025165-102021;480;22060;38;7;17/10/2021;25/10/2021;26/10/2021
OPT025166-62022;606;24273;1;2;1/6/2022;12/6/2022;12/6/2022
OPT025167-72022;588;15427;20;7;23/7/2022;24/7/2022;2/8/2022
OPT025168-42022;214;15374;25;3;2/4/2022;4/4/2022;11/4/2022
OPT025169-112021;477;11583;14;8;18/11/2021;29/11/2021;29/11/2021
OPT025170-42022;536;23685;46;8;15/4/2022;17/4/2022;20/4/2022
OPT025171-12022;480;11708;28;8;7/1/2022;9/1/2022;13/1/2022
OPT025172-72022;225;11331;37;6;14/7/2022;16/7/2022;19/7/2022
OPT025173-102021;574;29277;56;4;12/10/2021;15/10/2021;20/10/2021
OPT025174-112021;528;18686;9;2;7/11/2021;8/11/2021;12/11/2021
OPT025175-72022;480;13726;27;0;24/7/2022;30/7/2022;30/7/2022
OPT025176-62022;225;28387;37;2;29/6/2022;3/7/2022;5/7/2022
OPT025177-122021;590;14110;47;0;3/12/2021;10/12/2021;14/12/2021
OPT025178-102021;214;28948;42;6;11/10/2021;12/10/2021;18/10/2021
OPT025179-82022;485;21975;4;1;8/8/2022;13/8/2022;17/8/2022
OPT025180-92021;357;11885;45;6;16/9/2021;24/9/2021;24/9/2021
OPT025181-62022;528;11879;4;0;13/6/2022;16/6/2022;21/6/2022
OPT025182-12022;359;12025;47;8;23/1/2022;27/1/2022;31/1/2022
OPT025183-52022;214;18038;55;4;18/5/2022;20/5/2022;27/5/2022
OPT025184-12023;314;29032;59;6;23/1/2023;28/1/2023;1/2/2023
OPT025185-112021;540;24395;64;2;10/11/2021;20/11/2021;21/11/2021
OPT025186-62022;217;28065;8;7;26/6/2022;2/7/2022;4/7/2022
OPT025187-82021;477;18958;22;4;17/8/2021;24/8/2021;26/8/2021
OPT025188-12022;539;11711;59;2;31/1/2022;4/2/2022;7/2/2022
OPT025189-62022;529;15823;24;2;25/6/2022;1/7/2022;2/7/2022
OPT025190-62020;311;12082;63;2;28/6/2020;2/7/2020;6/7/2020
OPT025191-102021;485;13266;46;5;30/10/2021;5/11/2021;8/11/2021
OPT025192-72022;222;12660;17;3;11/7/2022;19/7/2022;21/7/2022
OPT025193-92021;537;21883;61;1;14/9/2021;16/9/2021;20/9/2021
OPT025194-82021;574;24427;29;2;30/8/2021;31/8/2021;5/9/2021
OPT025195-42020;312;14713;33;4;22/4/2020;30/4/2020;30/4/2020
OPT025196-102021;478;15069;5;7;13/10/2021;19/10/2021;23/10/2021
OPT025197-52022;222;18164;28;2;8/5/2022;13/5/2022;18/5/2022
OPT025198-52022;214;16538;43;7;18/5/2022;23/5/2022;29/5/2022
OPT025199-62022;478;19441;51;4;11/6/2022;16/6/2022;20/6/2022
OPT025200-42022;530;13707;9;6;9/4/2022;10/4/2022;20/4/2022
OPT025201-52022;225;27642;62;1;2/5/2022;10/5/2022;12/5/2022
OPT025202-122021;477;11262;13;0;18/12/2021;24/12/2021;25/12/2021
OPT025203-92022;313;28066;45;6;9/9/2022;15/9/2022;20/9/2022
OPT025204-12022;477;22628;14;3;14/1/2022;16/1/2022;21/1/2022
OPT025205-82022;540;14019;7;7;15/8/2022;19/8/2022;26/8/2022
OPT025206-22022;482;16294;61;1;14/2/2022;19/2/2022;22/2/2022
OPT025207-72022;485;16190;46;5;14/7/2022;16/7/2022;21/7/2022
OPT025208-32022;606;27581;16;0;22/3/2022;24/3/2022;1/4/2022
OPT025209-22022;538;24864;9;7;28/2/2022;9/3/2022;11/3/2022
OPT025210-112021;225;22517;15;3;29/11/2021;1/12/2021;10/12/2021
OPT025211-72022;485;17536;46;7;5/7/2022;7/7/2022;11/7/2022
OPT025212-112021;539;18036;63;8;7/11/2021;10/11/2021;13/11/2021
OPT025213-92021;228;17074;43;1;11/9/2021;18/9/2021;18/9/2021
OPT025214-12022;528;12092;22;8;13/1/2022;21/1/2022;21/1/2022
OPT025215-82022;538;25536;13;6;25/8/2022;28/8/2022;1/9/2022
OPT025216-12022;214;12297;55;1;9/1/2022;15/1/2022;16/1/2022
OPT025217-92021;528;11346;55;5;23/9/2021;27/9/2021;3/10/2021
OPT025218-122021;386;23986;43;8;26/12/2021;30/12/2021;2/1/2022
OPT025219-42022;484;28605;3;6;3/4/2022;5/4/2022;12/4/2022
OPT025220-112021;222;27596;9;6;30/11/2021;7/12/2021;8/12/2021
OPT025221-122021;214;20108;61;3;13/12/2021;19/12/2021;19/12/2021
OPT025222-52022;477;27170;17;5;22/5/2022;28/5/2022;1/6/2022
OPT025223-42022;528;17701;19;8;30/4/2022;2/5/2022;11/5/2022
OPT025224-72022;479;22929;58;1;14/7/2022;18/7/2022;22/7/2022
OPT025225-112021;217;14070;41;6;23/11/2021;1/12/2021;4/12/2021
OPT025226-52022;359;16866;7;7;24/5/2022;29/5/2022;2/6/2022
OPT025227-22022;528;26079;30;3;23/2/2022;26/2/2022;1/3/2022
OPT025228-72022;474;18985;6;5;3/7/2022;5/7/2022;12/7/2022
OPT025229-42022;582;18059;44;3;18/4/2022;20/4/2022;24/4/2022
OPT025230-72022;530;27895;52;8;26/7/2022;28/7/2022;3/8/2022
OPT025231-52022;477;16828;33;4;27/5/2022;31/5/2022;7/6/2022
OPT025232-62022;567;11034;61;4;21/6/2022;30/6/2022;30/6/2022
OPT025233-122021;538;23039;6;2;26/12/2021;29/12/2021;2/1/2022
OPT025234-22022;537;14537;46;4;16/2/2022;20/2/2022;25/2/2022
OPT025235-62022;487;12711;8;1;15/6/2022;20/6/2022;24/6/2022
OPT025236-72022;214;25786;47;8;28/7/2022;31/7/2022;8/8/2022
OPT025237-52022;386;21329;55;7;22/5/2022;25/5/2022;2/6/2022
OPT025238-112021;485;12155;51;6;5/11/2021;9/11/2021;15/11/2021
OPT025239-32021;371;13742;12;6;2/3/2021;9/3/2021;10/3/2021
OPT025240-22022;222;21397;24;6;26/2/2022;27/2/2022;3/3/2022
OPT025241-22022;563;24520;19;7;7/2/2022;8/2/2022;12/2/2022
OPT025242-122021;485;14076;28;1;13/12/2021;14/12/2021;22/12/2021
OPT025243-22022;537;12444;45;4;12/2/2022;18/2/2022;20/2/2022
OPT025244-32022;477;25147;64;1;12/3/2022;17/3/2022;17/3/2022
OPT025245-112021;478;14454;23;2;12/11/2021;19/11/2021;22/11/2021
OPT025246-122021;477;23771;13;3;23/12/2021;24/12/2021;29/12/2021
OPT025247-72022;528;22799;62;5;4/7/2022;10/7/2022;14/7/2022
OPT025248-52022;477;15174;28;2;4/5/2022;10/5/2022;14/5/2022
OPT025249-12022;484;21701;23;0;18/1/2022;22/1/2022;26/1/2022
OPT025250-102021;480;20104;21;6;9/10/2021;14/10/2021;18/10/2021
OPT025251-62021;352;15578;12;8;22/6/2021;29/6/2021;1/7/2021
OPT025252-22022;378;20600;9;6;27/2/2022;3/3/2022;4/3/2022
OPT025253-72022;536;15538;18;3;30/7/2022;3/8/2022;7/8/2022
OPT025254-42022;484;12168;25;4;4/4/2022;9/4/2022;9/4/2022
OPT025255-12022;489;28055;3;2;26/1/2022;30/1/2022;3/2/2022
OPT025256-12023;314;22373;2;5;29/1/2023;30/1/2023;7/2/2023
OPT025257-62022;487;18717;10;2;15/6/2022;16/6/2022;20/6/2022
OPT025258-112022;351;11096;14;2;20/11/2022;25/11/2022;26/11/2022
OPT025259-62022;480;14983;41;1;27/6/2022;29/6/2022;5/7/2022
OPT025260-62022;479;11417;6;8;12/6/2022;13/6/2022;22/6/2022
OPT025261-92021;231;26348;22;1;20/9/2021;23/9/2021;26/9/2021
OPT025262-92022;311;21710;41;0;1/9/2022;7/9/2022;9/9/2022
OPT025263-102021;482;28412;65;7;5/10/2021;9/10/2021;12/10/2021
OPT025264-92021;479;11996;8;7;15/9/2021;22/9/2021;26/9/2021
OPT025265-82022;477;12302;30;5;6/8/2022;8/8/2022;14/8/2022
OPT025266-72021;356;15752;5;8;20/7/2021;22/7/2021;28/7/2021
OPT025267-102020;337;15290;25;4;23/10/2020;28/10/2020;28/10/2020
OPT025268-12022;535;17791;51;2;22/1/2022;1/2/2022;1/2/2022
OPT025269-72022;237;18028;34;1;11/7/2022;16/7/2022;22/7/2022
OPT025270-62022;386;25576;4;2;23/6/2022;26/6/2022;28/6/2022
OPT025271-62022;231;25196;11;6;17/6/2022;25/6/2022;25/6/2022
OPT025272-62022;529;11869;41;1;22/6/2022;30/6/2022;1/7/2022
OPT025273-62022;573;27291;46;1;5/6/2022;9/6/2022;11/6/2022
OPT025274-12021;383;19360;13;6;28/1/2021;6/2/2021;8/2/2021
OPT025275-92021;472;24661;37;8;6/9/2021;11/9/2021;11/9/2021
OPT025276-32022;465;29093;12;4;31/3/2022;8/4/2022;11/4/2022
OPT025277-92021;228;12806;10;0;12/9/2021;16/9/2021;17/9/2021
OPT025278-112021;463;13284;3;4;13/11/2021;17/11/2021;19/11/2021
OPT025279-62022;588;15309;60;8;11/6/2022;15/6/2022;16/6/2022
OPT025280-92021;528;13746;61;6;4/9/2021;6/9/2021;15/9/2021
OPT025281-52021;358;12857;54;7;11/5/2021;16/5/2021;22/5/2021
OPT025282-52022;474;11253;34;2;27/5/2022;31/5/2022;6/6/2022
OPT025283-12022;540;19963;39;7;23/1/2022;25/1/2022;29/1/2022
OPT025284-102021;214;28304;23;6;17/10/2021;20/10/2021;23/10/2021
OPT025285-122021;480;18295;26;4;22/12/2021;25/12/2021;29/12/2021
OPT025286-122021;485;13299;8;0;12/12/2021;18/12/2021;19/12/2021
OPT025287-102021;471;21445;58;2;10/10/2021;13/10/2021;15/10/2021
OPT025288-112022;314;13846;17;6;8/11/2022;11/11/2022;14/11/2022
OPT025289-32022;479;16709;22;6;2/3/2022;12/3/2022;13/3/2022
OPT025290-12022;539;15604;3;1;30/1/2022;5/2/2022;5/2/2022
OPT025291-62022;359;18352;42;2;20/6/2022;22/6/2022;29/6/2022
OPT025292-92022;536;11823;59;5;3/9/2022;9/9/2022;12/9/2022
OPT025293-32022;487;14211;1;6;17/3/2022;22/3/2022;23/3/2022
OPT025294-42022;582;15035;11;8;6/4/2022;12/4/2022;12/4/2022
OPT025295-22022;467;13646;21;7;27/2/2022;3/3/2022;4/3/2022
OPT025296-52022;484;18667;63;6;13/5/2022;17/5/2022;22/5/2022
OPT025297-72022;538;23587;26;0;8/7/2022;13/7/2022;18/7/2022
OPT025298-22022;225;26066;52;2;27/2/2022;1/3/2022;5/3/2022
OPT025299-102021;479;20666;63;4;10/10/2021;18/10/2021;19/10/2021
OPT025300-72022;353;16287;8;6;11/7/2022;14/7/2022;22/7/2022
OPT025301-112021;478;21294;19;7;22/11/2021;24/11/2021;28/11/2021
OPT025302-72020;346;11496;29;8;11/7/2020;20/7/2020;21/7/2020
OPT025303-12022;480;11223;42;6;27/1/2022;31/1/2022;2/2/2022
OPT025304-62022;479;21874;18;4;3/6/2022;4/6/2022;8/6/2022
OPT025305-42022;479;21274;31;6;25/4/2022;1/5/2022;1/5/2022
OPT025306-42022;539;19190;34;3;18/4/2022;29/4/2022;29/4/2022
OPT025307-32022;357;15371;50;7;13/3/2022;18/3/2022;21/3/2022
OPT025308-62022;530;29365;63;2;12/6/2022;17/6/2022;20/6/2022
OPT025309-72022;357;20592;15;0;26/7/2022;1/8/2022;2/8/2022
OPT025310-62022;529;16492;49;0;10/6/2022;18/6/2022;19/6/2022
OPT025311-82022;539;15796;25;4;14/8/2022;22/8/2022;22/8/2022
OPT025312-92021;490;17657;30;3;29/9/2021;3/10/2021;5/10/2021
OPT025313-32022;480;27248;58;3;23/3/2022;2/4/2022;2/4/2022
OPT025314-12022;485;19647;20;2;8/1/2022;15/1/2022;18/1/2022
OPT025315-122021;539;28860;31;8;25/12/2021;2/1/2022;3/1/2022
OPT025316-82022;529;26775;33;5;3/8/2022;6/8/2022;14/8/2022
OPT025317-72022;477;17360;59;5;26/7/2022;31/7/2022;2/8/2022
OPT025318-112021;541;13144;14;5;30/11/2021;4/12/2021;5/12/2021
OPT025319-42022;529;20623;59;6;5/4/2022;14/4/2022;14/4/2022
OPT025320-102021;528;15285;52;8;26/10/2021;31/10/2021;3/11/2021
OPT025321-112021;537;11539;38;0;4/11/2021;5/11/2021;14/11/2021
OPT025322-22022;217;15711;42;2;14/2/2022;20/2/2022;22/2/2022
OPT025323-62022;214;21569;15;3;1/6/2022;3/6/2022;6/6/2022
OPT025324-82022;535;24747;39;0;24/8/2022;30/8/2022;3/9/2022
OPT025325-82022;222;12313;12;6;26/8/2022;1/9/2022;4/9/2022
OPT025326-82022;484;22105;24;4;12/8/2022;18/8/2022;19/8/2022
OPT025327-32022;475;18874;45;7;15/3/2022;17/3/2022;22/3/2022
OPT025328-62022;231;19439;43;1;11/6/2022;17/6/2022;22/6/2022
OPT025329-32022;225;11988;57;1;18/3/2022;21/3/2022;25/3/2022
OPT025330-12022;386;27183;30;0;13/1/2022;22/1/2022;22/1/2022
OPT025331-72021;356;12867;12;6;23/7/2021;31/7/2021;31/7/2021
OPT025332-12022;477;12655;63;2;27/1/2022;2/2/2022;7/2/2022
OPT025333-102021;529;22686;31;1;21/10/2021;26/10/2021;31/10/2021
OPT025334-112021;217;19595;26;1;22/11/2021;24/11/2021;30/11/2021
OPT025335-32022;528;15675;41;0;26/3/2022;30/3/2022;5/4/2022
OPT025336-42022;222;27935;64;7;7/4/2022;9/4/2022;13/4/2022
OPT025337-52022;361;14146;35;8;27/5/2022;28/5/2022;1/6/2022
OPT025338-52021;358;15208;35;7;17/5/2021;23/5/2021;23/5/2021
OPT025339-102021;485;18704;58;7;29/10/2021;30/10/2021;9/11/2021
OPT025340-92020;370;13287;29;6;22/9/2020;27/9/2020;3/10/2020
OPT025341-52022;228;14395;48;0;28/5/2022;5/6/2022;6/6/2022
OPT025342-22022;529;20616;19;5;12/2/2022;19/2/2022;20/2/2022
OPT025343-52022;479;21897;62;5;15/5/2022;18/5/2022;21/5/2022
OPT025344-122021;538;11498;20;2;3/12/2021;7/12/2021;14/12/2021
OPT025345-62022;480;19541;2;3;22/6/2022;25/6/2022;29/6/2022
OPT025346-42022;528;22362;41;8;21/4/2022;25/4/2022;27/4/2022
OPT025347-72022;528;12048;9;7;7/7/2022;9/7/2022;16/7/2022
OPT025348-12023;320;26692;18;8;16/1/2023;19/1/2023;21/1/2023
OPT025349-12023;351;11449;23;7;28/1/2023;30/1/2023;7/2/2023
OPT025350-12022;372;20244;43;5;23/1/2022;28/1/2022;1/2/2022
OPT025351-42022;478;12784;57;5;17/4/2022;19/4/2022;26/4/2022
OPT025352-82021;529;25795;29;6;20/8/2021;23/8/2021;30/8/2021
OPT025353-32022;479;11223;15;7;8/3/2022;12/3/2022;13/3/2022
OPT025354-72022;225;11215;54;4;1/7/2022;2/7/2022;11/7/2022
OPT025355-22022;479;20191;56;2;7/2/2022;12/2/2022;12/2/2022
OPT025356-32022;477;12495;63;7;30/3/2022;4/4/2022;9/4/2022
OPT025357-32022;480;13535;21;0;2/3/2022;8/3/2022;12/3/2022
OPT025358-22022;480;19976;12;3;8/2/2022;12/2/2022;18/2/2022
OPT025359-42022;591;13716;36;5;29/4/2022;30/4/2022;4/5/2022
OPT025360-122021;480;13421;6;3;7/12/2021;12/12/2021;16/12/2021
OPT025361-112021;237;18809;33;2;11/11/2021;15/11/2021;18/11/2021
OPT025362-72022;478;17553;16;8;3/7/2022;10/7/2022;14/7/2022
OPT025363-42022;562;24787;5;5;22/4/2022;1/5/2022;1/5/2022
OPT025364-92022;478;13350;61;0;8/9/2022;11/9/2022;16/9/2022
OPT025365-102021;480;20588;55;4;1/10/2021;4/10/2021;8/10/2021
OPT025366-42022;363;15873;19;3;27/4/2022;3/5/2022;8/5/2022
OPT025367-62022;484;20389;50;4;15/6/2022;26/6/2022;26/6/2022
OPT025368-32022;473;27932;11;2;21/3/2022;28/3/2022;30/3/2022
OPT025369-82022;528;23548;51;2;1/8/2022;4/8/2022;7/8/2022
OPT025370-42021;352;14030;62;3;5/4/2021;11/4/2021;13/4/2021
OPT025371-72022;214;15743;31;2;5/7/2022;13/7/2022;16/7/2022
OPT025372-12022;489;12845;56;0;1/1/2022;5/1/2022;8/1/2022
OPT025373-22022;222;15612;10;4;7/2/2022;8/2/2022;17/2/2022
OPT025374-112021;530;14982;10;0;13/11/2021;16/11/2021;22/11/2021
OPT025375-72020;322;20575;58;7;22/7/2020;1/8/2020;2/8/2020
OPT025376-82022;214;16285;28;6;27/8/2022;28/8/2022;5/9/2022
OPT025377-52022;474;18575;13;5;26/5/2022;29/5/2022;4/6/2022
OPT025378-42022;477;15873;60;1;27/4/2022;29/4/2022;2/5/2022
OPT025379-42021;387;26533;62;8;10/4/2021;18/4/2021;19/4/2021
OPT025380-12022;484;17310;10;8;15/1/2022;20/1/2022;24/1/2022
OPT025381-122021;477;18928;21;2;4/12/2021;8/12/2021;9/12/2021
OPT025382-52022;361;15990;60;4;1/5/2022;8/5/2022;12/5/2022
OPT025383-62022;478;19197;48;8;26/6/2022;3/7/2022;5/7/2022
OPT025384-72022;484;15077;41;3;30/7/2022;4/8/2022;7/8/2022
OPT025385-102021;539;14858;63;5;13/10/2021;20/10/2021;22/10/2021
OPT025386-42022;382;26142;34;1;23/4/2022;1/5/2022;3/5/2022
OPT025387-62022;477;23589;16;4;29/6/2022;30/6/2022;6/7/2022
OPT025388-12022;225;17463;14;5;18/1/2022;24/1/2022;27/1/2022
OPT025389-72022;582;18655;46;4;9/7/2022;14/7/2022;14/7/2022
OPT025390-62022;477;20546;51;2;25/6/2022;27/6/2022;1/7/2022
OPT025391-102021;222;11973;30;8;20/10/2021;25/10/2021;27/10/2021
OPT025392-122021;479;11352;45;4;11/12/2021;14/12/2021;19/12/2021
OPT025393-12022;479;15244;25;3;8/1/2022;15/1/2022;19/1/2022
OPT025394-52022;528;24659;25;7;8/5/2022;10/5/2022;18/5/2022
OPT025395-42022;477;27706;55;5;19/4/2022;20/4/2022;26/4/2022
OPT025396-72022;606;25941;21;5;6/7/2022;9/7/2022;12/7/2022
OPT025397-32022;217;15302;38;6;21/3/2022;23/3/2022;26/3/2022
OPT025398-82020;379;12980;57;2;16/8/2020;18/8/2020;22/8/2020
OPT025399-22022;477;22411;45;6;2/2/2022;7/2/2022;8/2/2022
OPT025400-82022;312;16616;24;0;21/8/2022;24/8/2022;30/8/2022
OPT025401-12021;383;14285;4;0;9/1/2021;14/1/2021;19/1/2021
OPT025402-52022;225;29275;31;1;11/5/2022;13/5/2022;18/5/2022
OPT025403-12022;478;13704;24;4;17/1/2022;28/1/2022;28/1/2022
OPT025404-62020;312;12717;11;4;1/6/2020;5/6/2020;9/6/2020
OPT025405-122021;386;18855;65;0;29/12/2021;31/12/2021;3/1/2022
OPT025406-52022;237;23062;49;6;24/5/2022;25/5/2022;4/6/2022
OPT025407-72022;528;15835;5;2;17/7/2022;21/7/2022;24/7/2022
OPT025408-32022;490;20582;42;2;8/3/2022;12/3/2022;13/3/2022
OPT025409-62022;530;15187;32;5;6/6/2022;11/6/2022;14/6/2022
OPT025410-42022;590;17246;54;6;3/4/2022;7/4/2022;10/4/2022
OPT025411-92021;528;16039;39;5;30/9/2021;8/10/2021;11/10/2021
OPT025412-122021;353;12323;5;4;25/12/2021;2/1/2022;2/1/2022
OPT025413-22023;313;14792;64;4;8/2/2023;10/2/2023;14/2/2023
OPT025414-62022;592;16123;16;3;16/6/2022;20/6/2022;25/6/2022
OPT025415-92021;477;11457;20;0;20/9/2021;26/9/2021;28/9/2021
OPT025416-72021;321;15980;2;8;25/7/2021;31/7/2021;31/7/2021
OPT025417-52022;228;25634;29;1;10/5/2022;11/5/2022;18/5/2022
OPT025418-112021;231;18752;12;0;1/11/2021;8/11/2021;11/11/2021
OPT025419-112021;484;19558;33;4;29/11/2021;8/12/2021;10/12/2021
OPT025420-92021;537;11819;48;0;27/9/2021;29/9/2021;2/10/2021
OPT025421-52022;564;26641;42;7;1/5/2022;6/5/2022;9/5/2022
OPT025422-62021;356;15135;19;5;2/6/2021;5/6/2021;11/6/2021
OPT025423-42022;575;12680;13;4;28/4/2022;1/5/2022;4/5/2022
OPT025424-112021;528;11695;33;0;19/11/2021;25/11/2021;26/11/2021
OPT025425-72022;214;22483;57;0;15/7/2022;21/7/2022;26/7/2022
OPT025426-72020;312;24491;19;1;28/7/2020;3/8/2020;5/8/2020
OPT025427-42022;488;12676;64;5;17/4/2022;19/4/2022;22/4/2022
OPT025428-112021;605;28215;54;2;14/11/2021;17/11/2021;23/11/2021
OPT025429-122021;530;26556;51;1;28/12/2021;29/12/2021;2/1/2022
OPT025430-72022;477;25777;36;2;16/7/2022;23/7/2022;24/7/2022
OPT025431-112021;485;11612;46;2;27/11/2021;30/11/2021;5/12/2021
OPT025432-72022;231;11253;30;2;14/7/2022;21/7/2022;21/7/2022
OPT025433-82022;477;21714;3;0;13/8/2022;20/8/2022;20/8/2022
OPT025434-62022;477;24706;33;5;5/6/2022;9/6/2022;14/6/2022
OPT025435-122021;357;13278;51;4;15/12/2021;16/12/2021;25/12/2021
OPT025436-12022;477;25334;34;4;14/1/2022;22/1/2022;24/1/2022
OPT025437-12021;370;15064;4;2;20/1/2021;27/1/2021;31/1/2021
OPT025438-52022;530;17110;17;2;10/5/2022;16/5/2022;19/5/2022
OPT025439-112020;352;13025;52;6;21/11/2020;23/11/2020;27/11/2020
OPT025440-102021;225;14809;36;5;12/10/2021;17/10/2021;17/10/2021
OPT025441-72022;477;22008;3;6;20/7/2022;25/7/2022;28/7/2022
OPT025442-92022;313;27917;22;4;29/9/2022;1/10/2022;5/10/2022
OPT025443-12022;357;11939;12;6;29/1/2022;30/1/2022;8/2/2022
OPT025444-62022;479;23210;13;7;2/6/2022;3/6/2022;7/6/2022
OPT025445-122021;477;23823;19;5;28/12/2021;2/1/2022;8/1/2022
OPT025446-112021;225;13799;41;2;17/11/2021;26/11/2021;27/11/2021
OPT025447-12022;528;28073;64;8;3/1/2022;9/1/2022;9/1/2022
OPT025448-22022;222;28321;16;6;5/2/2022;9/2/2022;16/2/2022
OPT025449-102021;537;11790;24;6;21/10/2021;25/10/2021;29/10/2021
OPT025450-82022;484;11429;1;2;4/8/2022;10/8/2022;13/8/2022
OPT025451-32022;225;14192;27;0;15/3/2022;20/3/2022;20/3/2022
OPT025452-92021;528;20130;21;3;12/9/2021;16/9/2021;19/9/2021
OPT025453-42022;480;16614;54;1;7/4/2022;11/4/2022;13/4/2022
OPT025454-92021;480;24829;24;2;20/9/2021;28/9/2021;1/10/2021
OPT025455-42022;539;28816;62;8;2/4/2022;7/4/2022;10/4/2022
OPT025456-22022;575;29478;11;0;5/2/2022;7/2/2022;14/2/2022
OPT025457-12022;564;11460;55;3;20/1/2022;22/1/2022;28/1/2022
OPT025458-82022;604;29344;60;1;6/8/2022;11/8/2022;11/8/2022
OPT025459-82022;475;20275;14;8;24/8/2022;25/8/2022;31/8/2022
OPT025460-32022;535;24743;39;0;27/3/2022;28/3/2022;7/4/2022
OPT025461-72022;491;13636;18;7;10/7/2022;18/7/2022;19/7/2022
OPT025462-112021;584;26211;2;8;20/11/2021;22/11/2021;26/11/2021
OPT025463-42022;478;18171;37;3;11/4/2022;12/4/2022;16/4/2022
OPT025464-112021;480;21122;31;5;21/11/2021;26/11/2021;2/12/2021
OPT025465-12022;476;11358;10;8;19/1/2022;20/1/2022;30/1/2022
OPT025466-92021;477;22491;22;2;20/9/2021;25/9/2021;1/10/2021
OPT025467-52022;359;18163;24;3;2/5/2022;5/5/2022;12/5/2022
OPT025468-12022;578;23511;34;6;28/1/2022;4/2/2022;8/2/2022
OPT025469-12022;488;11104;65;8;25/1/2022;30/1/2022;3/2/2022
OPT025470-42022;535;26502;22;1;15/4/2022;17/4/2022;21/4/2022
OPT025471-62022;530;14530;58;5;25/6/2022;29/6/2022;30/6/2022
OPT025472-52022;484;14767;41;2;10/5/2022;11/5/2022;19/5/2022
OPT025473-22022;463;17410;6;0;20/2/2022;23/2/2022;26/2/2022
OPT025474-82022;568;15133;25;7;5/8/2022;7/8/2022;11/8/2022
OPT025475-122021;480;25130;6;3;19/12/2021;20/12/2021;24/12/2021
OPT025476-122021;475;18676;15;1;15/12/2021;22/12/2021;25/12/2021
OPT025477-12022;477;17168;30;7;19/1/2022;23/1/2022;25/1/2022
OPT025478-42022;528;21541;46;0;17/4/2022;23/4/2022;23/4/2022
OPT025479-22022;485;16840;64;1;6/2/2022;16/2/2022;16/2/2022
OPT025480-72022;477;16917;14;3;20/7/2022;21/7/2022;28/7/2022
OPT025481-92021;489;24421;15;2;7/9/2021;17/9/2021;18/9/2021
OPT025482-32022;528;18623;17;6;22/3/2022;30/3/2022;2/4/2022
OPT025483-42022;530;16602;6;2;14/4/2022;16/4/2022;23/4/2022
OPT025484-32022;539;11200;51;6;27/3/2022;5/4/2022;7/4/2022
OPT025485-52022;225;13936;6;5;31/5/2022;5/6/2022;10/6/2022
OPT025486-32022;541;19622;40;4;9/3/2022;11/3/2022;20/3/2022
OPT025487-42020;340;25829;36;7;23/4/2020;27/4/2020;1/5/2020
OPT025488-42020;311;14774;27;2;12/4/2020;15/4/2020;17/4/2020
OPT025489-52022;479;29462;56;8;11/5/2022;21/5/2022;22/5/2022
OPT025490-32021;352;14128;32;5;25/3/2021;26/3/2021;3/4/2021
OPT025491-22023;314;29106;61;7;4/2/2023;5/2/2023;14/2/2023
OPT025492-122021;225;11727;33;2;14/12/2021;16/12/2021;20/12/2021
OPT025493-92021;479;28206;28;6;5/9/2021;6/9/2021;10/9/2021
OPT025494-62022;606;25486;2;2;22/6/2022;23/6/2022;30/6/2022
OPT025495-112021;480;26990;3;7;26/11/2021;29/11/2021;1/12/2021
OPT025496-12022;477;27948;9;8;9/1/2022;10/1/2022;20/1/2022
OPT025497-42022;477;22645;29;4;26/4/2022;3/5/2022;7/5/2022
OPT025498-92021;467;12919;7;2;24/9/2021;29/9/2021;1/10/2021
OPT025499-52022;479;25559;18;6;26/5/2022;3/6/2022;5/6/2022
OPT025500-42022;589;15169;60;7;20/4/2022;25/4/2022;26/4/2022
OPT025501-62022;477;17684;46;3;28/6/2022;4/7/2022;6/7/2022
OPT025502-52022;478;18000;7;5;28/5/2022;29/5/2022;2/6/2022
OPT025503-12022;529;20177;24;6;21/1/2022;23/1/2022;29/1/2022
OPT025504-62022;477;18173;41;6;1/6/2022;3/6/2022;11/6/2022
OPT025505-122021;589;15660;47;5;17/12/2021;21/12/2021;24/12/2021
OPT025506-52022;474;14900;1;8;23/5/2022;24/5/2022;28/5/2022
OPT025507-32020;311;19598;32;0;19/3/2020;25/3/2020;26/3/2020
OPT025508-12022;353;13464;10;3;26/1/2022;29/1/2022;3/2/2022
OPT025509-112021;480;27100;50;6;15/11/2021;20/11/2021;20/11/2021
OPT025510-62022;361;17581;7;2;15/6/2022;25/6/2022;25/6/2022
OPT025511-42022;529;20810;30;2;10/4/2022;15/4/2022;21/4/2022
OPT025512-32022;363;13133;36;0;8/3/2022;12/3/2022;15/3/2022
